File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/164.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Auto 2
Injection Number	27
Position	3
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:00:30 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000530
Time Max. (min)	8.022197
Data Points	9627
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.471615
Signal Max.	65,140.120443
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
4.888030	0.05	94.777604
4.888864	0.05	94.773828
4.889697	0.05	94.760938
4.890530	0.05	94.739974
4.891364	0.05	94.736458
4.892197	0.05	94.730339
4.893030	0.05	94.711458
4.893864	0.05	94.679036
4.894697	0.05	94.655990
4.895530	0.05	94.673568
4.896364	0.05	94.692057
4.897197	0.05	94.704167
4.898030	0.05	94.679036
4.898864	0.05	94.660417
4.899697	0.05	94.650391
4.900530	0.05	94.659245
4.901364	0.05	94.671484
4.902197	0.05	94.677344
4.903030	0.05	94.691016
4.903864	0.05	94.693490
4.904697	0.05	94.695052
4.905530	0.05	94.687630
4.906364	0.05	94.681250
4.907197	0.05	94.702344
4.908030	0.05	94.722396
4.908864	0.05	94.722526
4.909697	0.05	94.708854
4.910530	0.05	94.695964
4.911364	0.05	94.702734
4.912197	0.05	94.697786
4.913030	0.05	94.694792
4.913864	0.05	94.691797
4.914697	0.05	94.691276
4.915530	0.05	94.692318
4.916364	0.05	94.701172
4.917197	0.05	94.701042
4.918030	0.05	94.703255
4.918864	0.05	94.691927
4.919697	0.05	94.686849
4.920530	0.05	94.677995
4.921364	0.05	94.676172
4.922197	0.05	94.696875
4.923030	0.05	94.724479
4.923864	0.05	94.761979
4.924697	0.05	94.777083
4.925530	0.05	94.785156
4.926364	0.05	94.781901
4.927197	0.05	94.780208
4.928030	0.05	94.776172
4.928864	0.05	94.774219
4.929697	0.05	94.771615
4.930530	0.05	94.769141
4.931364	0.05	94.770703
4.932197	0.05	94.783464
4.933030	0.05	94.804427
4.933864	0.05	94.811719
4.934697	0.05	94.824089
4.935530	0.05	94.850130
4.936364	0.05	94.888932
4.937197	0.05	94.903255
4.938030	0.05	94.898828
4.938864	0.05	94.879557
4.939697	0.05	94.868359
4.940530	0.05	94.857943
4.941364	0.05	94.858464
4.942197	0.05	94.858203
4.943030	0.05	94.870573
4.943864	0.05	94.883464
4.944697	0.05	94.906380
4.945530	0.05	94.920313
4.946364	0.05	94.928776
4.947197	0.05	94.921224
4.948030	0.05	94.908724
4.948864	0.05	94.906771
4.949697	0.05	94.922656
4.950530	0.05	94.928906
4.951364	0.05	94.927865
4.952197	0.05	94.920052
4.953030	0.05	94.924870
4.953864	0.05	94.935156
4.954697	0.05	94.953516
4.955530	0.05	94.972656
4.956364	0.05	94.992057
4.957197	0.05	94.992578
4.958030	0.05	94.998177
4.958864	0.05	94.999740
4.959697	0.05	95.014453
4.960530	0.05	95.025130
4.961364	0.05	95.051823
4.962197	0.05	95.081380
4.963030	0.05	95.106510
4.963864	0.05	95.127214
4.964697	0.05	95.175521
4.965530	0.05	95.254557
4.966364	0.05	95.344661
4.967197	0.05	95.424479
4.968030	0.05	95.504688
4.968864	0.05	95.595833
4.969697	0.05	95.698438
4.970530	0.05	95.839323
4.971364	0.05	95.996615
4.972197	0.05	96.184766
4.973030	0.05	96.392318
4.973864	0.05	96.659635
4.974697	0.05	96.961719
4.975530	0.05	97.300521
4.976364	0.05	97.676953
4.977197	0.05	98.097656
4.978030	0.05	98.585807
4.978864	0.05	99.154557
4.979697	0.05	99.803255
4.980530	0.05	100.536849
4.981364	0.05	101.311719
4.982197	0.05	102.178125
4.983030	0.05	103.088151
4.983864	0.05	104.090495
4.984697	0.05	105.166797
4.985530	0.05	106.364193
4.986364	0.05	107.651042
4.987197	0.05	109.016016
4.988030	0.05	110.445703
4.988864	0.05	111.955469
4.989697	0.05	113.565755
4.990530	0.05	115.255078
4.991364	0.05	117.030729
4.992197	0.05	118.881250
4.993030	0.05	120.791276
4.993864	0.05	122.714063
4.994697	0.05	124.617708
4.995530	0.05	126.495443
4.996364	0.05	128.334766
4.997197	0.05	130.111458
4.998030	0.05	131.848958
4.998864	0.05	133.519010
4.999697	0.05	135.135677
5.000530	0.05	136.673307
5.001364	0.05	138.109635
5.002197	0.05	139.404948
5.003030	0.05	140.502214
5.003864	0.05	141.395833
5.004697	0.05	142.088151
5.005530	0.05	142.583203
5.006364	0.05	142.894792
5.007197	0.05	142.994271
5.008030	0.05	142.876042
5.008864	0.05	142.552083
5.009697	0.05	142.041016
5.010530	0.05	141.329427
5.011364	0.05	140.424479
5.012197	0.05	139.309115
5.013030	0.05	138.015104
5.013864	0.05	136.542578
5.014697	0.05	134.963802
5.015530	0.05	133.323177
5.016364	0.05	131.671484
5.017197	0.05	129.984766
5.018030	0.05	128.224479
5.018864	0.05	126.377083
5.019697	0.05	124.435938
5.020530	0.05	122.462370
5.021364	0.05	120.505990
5.022197	0.05	118.605339
5.023030	0.05	116.779557
5.023864	0.05	114.996615
5.024697	0.05	113.309505
5.025530	0.05	111.706250
5.026364	0.05	110.167448
5.027197	0.05	108.704688
5.028030	0.05	107.347135
5.028864	0.05	106.102734
5.029697	0.05	104.937630
5.030530	0.05	103.849740
5.031364	0.05	102.856120
5.032197	0.05	101.959115
5.033030	0.05	101.131380
5.033864	0.05	100.392839
5.034697	0.05	99.752734
5.035530	0.05	99.195182
5.036364	0.05	98.675911
5.037197	0.05	98.169531
5.038030	0.05	97.698958
5.038864	0.05	97.295052
5.039697	0.05	96.940365
5.040530	0.05	96.617057
5.041364	0.05	96.326823
5.042197	0.05	96.095833
5.043030	0.05	95.913672
5.043864	0.05	95.757813
5.044697	0.05	95.587760
5.045530	0.05	95.421224
5.046364	0.05	95.260677
5.047197	0.05	95.127344
5.048030	0.05	94.997526
5.048864	0.05	94.885677
5.049697	0.05	94.777995
5.050530	0.05	94.713151
5.051364	0.05	94.648177
5.052197	0.05	94.623568
5.053030	0.05	94.589583
5.053864	0.05	94.549740
5.054697	0.05	94.492057
5.055530	0.05	94.440365
5.056364	0.05	94.418750
5.057197	0.05	94.380078
5.058030	0.05	94.326693
5.058864	0.05	94.279818
5.059697	0.05	94.256120
5.060530	0.05	94.239323
5.061364	0.05	94.201953
5.062197	0.05	94.172266
5.063030	0.05	94.154297
5.063864	0.05	94.164193
5.064697	0.05	94.155339
5.065530	0.05	94.144401
5.066364	0.05	94.107031
5.067197	0.05	94.069401
5.068030	0.05	94.038411
5.068864	0.05	94.021615
5.069697	0.05	94.016927
5.070530	0.05	94.017839
5.071364	0.05	94.018750
5.072197	0.05	94.019661
5.073030	0.05	94.008724
5.073864	0.05	93.985547
5.074697	0.05	93.980078
5.075530	0.05	93.959245
5.076364	0.05	93.928906
5.077197	0.05	93.884375
5.078030	0.05	93.855990
5.078864	0.05	93.829557
5.079697	0.05	93.805990
5.080530	0.05	93.782943
5.081364	0.05	93.777214
5.082197	0.05	93.763021
5.083030	0.05	93.747526
5.083864	0.05	93.724870
5.084697	0.05	93.717057
5.085530	0.05	93.695052
5.086364	0.05	93.685547
5.087197	0.05	93.661458
5.088030	0.05	93.657031
5.088864	0.05	93.647526
5.089697	0.05	93.634245
5.090530	0.05	93.606380
5.091364	0.05	93.566667
5.092197	0.05	93.531901
5.093030	0.05	93.494271
5.093864	0.05	93.463932
5.094697	0.05	93.444401
5.095530	0.05	93.427083
5.096364	0.05	93.413932
5.097197	0.05	93.385938
5.098030	0.05	93.352604
5.098864	0.05	93.318229
5.099697	0.05	93.285547
5.100530	0.05	93.265495
5.101364	0.05	93.230990
5.102197	0.05	93.196094
5.103030	0.05	93.155859
5.103864	0.05	93.125651
5.104697	0.05	93.100260
5.105530	0.05	93.076953
5.106364	0.05	93.078516
5.107197	0.05	93.081380
5.108030	0.05	93.077995
5.108864	0.05	93.042969
5.109697	0.05	93.005078
5.110530	0.05	92.975391
5.111364	0.05	92.947526
5.112197	0.05	92.928385
5.113030	0.05	92.903646
5.113864	0.05	92.879688
5.114697	0.05	92.849609
5.115530	0.05	92.833854
5.116364	0.05	92.835026
5.117197	0.05	92.838672
5.118030	0.05	92.842448
5.118864	0.05	92.824870
5.119697	0.05	92.809505
5.120530	0.05	92.783984
5.121364	0.05	92.775651
5.122197	0.05	92.768620
5.123030	0.05	92.747135
5.123864	0.05	92.710156
5.124697	0.05	92.673698
5.125530	0.05	92.656250
5.126364	0.05	92.659896
5.127197	0.05	92.664844
5.128030	0.05	92.687370
5.128864	0.05	92.705078
5.129697	0.05	92.722396
5.130530	0.05	92.720182
5.131364	0.05	92.720052
5.132197	0.05	92.707161
5.133030	0.05	92.703255
5.133864	0.05	92.703385
5.134697	0.05	92.705208
5.135530	0.05	92.694792
5.136364	0.05	92.653646
5.137197	0.05	92.629036
5.138030	0.05	92.600130
5.138864	0.05	92.585807
5.139697	0.05	92.565365
5.140530	0.05	92.578516
5.141364	0.05	92.597266
5.142197	0.05	92.610417
5.143030	0.05	92.576693
5.143864	0.05	92.535286
5.144697	0.05	92.496875
5.145530	0.05	92.487240
5.146364	0.05	92.485156
5.147197	0.05	92.489844
5.148030	0.05	92.487370
5.148864	0.05	92.501302
5.149697	0.05	92.496354
5.150530	0.05	92.511979
5.151364	0.05	92.495182
5.152197	0.05	92.473307
5.153030	0.05	92.425781
5.153864	0.05	92.385807
5.154697	0.05	92.371875
5.155530	0.05	92.375781
5.156364	0.05	92.392969
5.157197	0.05	92.401172
5.158030	0.05	92.406771
5.158864	0.05	92.416276
5.159697	0.05	92.414063
5.160530	0.05	92.391667
5.161364	0.05	92.362500
5.162197	0.05	92.333594
5.163030	0.05	92.328125
5.163864	0.05	92.321484
5.164697	0.05	92.326172
5.165530	0.05	92.306641
5.166364	0.05	92.288411
5.167197	0.05	92.279688
5.168030	0.05	92.275911
5.168864	0.05	92.269271
5.169697	0.05	92.238672
5.170530	0.05	92.207813
5.171364	0.05	92.186458
5.172197	0.05	92.168359
5.173030	0.05	92.160286
5.173864	0.05	92.169531
5.174697	0.05	92.194531
5.175530	0.05	92.203125
5.176364	0.05	92.169401
5.177197	0.05	92.110807
5.178030	0.05	92.078646
5.178864	0.05	92.073568
5.179697	0.05	92.084635
5.180530	0.05	92.095313
5.181364	0.05	92.091536
5.182197	0.05	92.079167
5.183030	0.05	92.056641
5.183864	0.05	92.032682
5.184697	0.05	92.023307
5.185530	0.05	91.994271
5.186364	0.05	91.963021
5.187197	0.05	91.922526
5.188030	0.05	91.888802
5.188864	0.05	91.873307
5.189697	0.05	91.861068
5.190530	0.05	91.852344
5.191364	0.05	91.829427
5.192197	0.05	91.816016
5.193030	0.05	91.810807
5.193864	0.05	91.811198
5.194697	0.05	91.798438
5.195530	0.05	91.793359
5.196364	0.05	91.784245
5.197197	0.05	91.773698
5.198030	0.05	91.747396
5.198864	0.05	91.727474
5.199697	0.05	91.702865
5.200530	0.05	91.692188
5.201364	0.05	91.684635
5.202197	0.05	91.675260
5.203030	0.05	91.667969
5.203864	0.05	91.644531
5.204697	0.05	91.648568
5.205530	0.05	91.650911
5.206364	0.05	91.650911
5.207197	0.05	91.631641
5.208030	0.05	91.592578
5.208864	0.05	91.559635
5.209697	0.05	91.540755
5.210530	0.05	91.540885
5.211364	0.05	91.531250
5.212197	0.05	91.517839
5.213030	0.05	91.505208
5.213864	0.05	91.494792
5.214697	0.05	91.474870
5.215530	0.05	91.436458
5.216364	0.05	91.400521
5.217197	0.05	91.370182
5.218030	0.05	91.338542
5.218864	0.05	91.328516
5.219697	0.05	91.312370
5.220530	0.05	91.312891
5.221364	0.05	91.307682
5.222197	0.05	91.296484
5.223030	0.05	91.271745
5.223864	0.05	91.236589
5.224697	0.05	91.216276
5.225530	0.05	91.224870
5.226364	0.05	91.250260
5.227197	0.05	91.279818
5.228030	0.05	91.297917
5.228864	0.05	91.320052
5.229697	0.05	91.332031
5.230530	0.05	91.333203
5.231364	0.05	91.313802
5.232197	0.05	91.300260
5.233030	0.05	91.285938
5.233864	0.05	91.266927
5.234697	0.05	91.250260
5.235530	0.05	91.246875
5.236364	0.05	91.265495
5.237197	0.05	91.262109
5.238030	0.05	91.237370
5.238864	0.05	91.202865
5.239697	0.05	91.174609
5.240530	0.05	91.172396
5.241364	0.05	91.177995
5.242197	0.05	91.190885
5.243030	0.05	91.185547
5.243864	0.05	91.158333
5.244697	0.05	91.126823
5.245530	0.05	91.109635
5.246364	0.05	91.104818
5.247197	0.05	91.094401
5.248030	0.05	91.076563
5.248864	0.05	91.070313
5.249697	0.05	91.067969
5.250530	0.05	91.059896
5.251364	0.05	91.062240
5.252197	0.05	91.088151
5.253030	0.05	91.104688
5.253864	0.05	91.098307
5.254697	0.05	91.083203
5.255530	0.05	91.070443
5.256364	0.05	91.063932
5.257197	0.05	91.060286
5.258030	0.05	91.064453
5.258864	0.05	91.060417
5.259697	0.05	91.038411
5.260530	0.05	91.022005
5.261364	0.05	91.004167
5.262197	0.05	90.996094
5.263030	0.05	90.982682
5.263864	0.05	90.972786
5.264697	0.05	90.942578
5.265530	0.05	90.925260
5.266364	0.05	90.911328
5.267197	0.05	90.928906
5.268030	0.05	90.941667
5.268864	0.05	90.953516
5.269697	0.05	90.950911
5.270530	0.05	90.939714
5.271364	0.05	90.920833
5.272197	0.05	90.919792
5.273030	0.05	90.934245
5.273864	0.05	90.953255
5.274697	0.05	90.939844
5.275530	0.05	90.903906
5.276364	0.05	90.852604
5.277197	0.05	90.827865
5.278030	0.05	90.804036
5.278864	0.05	90.785677
5.279697	0.05	90.757682
5.280530	0.05	90.754557
5.281364	0.05	90.751302
5.282197	0.05	90.751302
5.283030	0.05	90.728776
5.283864	0.05	90.713411
5.284697	0.05	90.698177
5.285530	0.05	90.698828
5.286364	0.05	90.702344
5.287197	0.05	90.699609
5.288030	0.05	90.698828
5.288864	0.05	90.703776
5.289697	0.05	90.703255
5.290530	0.05	90.687500
5.291364	0.05	90.693359
5.292197	0.05	90.712760
5.293030	0.05	90.745833
5.293864	0.05	90.749870
5.294697	0.05	90.744922
5.295530	0.05	90.724479
5.296364	0.05	90.703255
5.297197	0.05	90.692839
5.298030	0.05	90.685286
5.298864	0.05	90.695052
5.299697	0.05	90.700260
5.300530	0.05	90.712240
5.301364	0.05	90.693620
5.302197	0.05	90.670443
5.303030	0.05	90.644661
5.303864	0.05	90.636068
5.304697	0.05	90.643359
5.305530	0.05	90.645703
5.306364	0.05	90.646615
5.307197	0.05	90.625130
5.308030	0.05	90.603776
5.308864	0.05	90.590104
5.309697	0.05	90.581510
5.310530	0.05	90.580599
5.311364	0.05	90.569401
5.312197	0.05	90.555339
5.313030	0.05	90.528776
5.313864	0.05	90.510156
5.314697	0.05	90.497396
5.315530	0.05	90.489714
5.316364	0.05	90.488802
5.317197	0.05	90.488151
5.318030	0.05	90.483984
5.318864	0.05	90.473958
5.319697	0.05	90.461719
5.320530	0.05	90.456771
5.321364	0.05	90.452604
5.322197	0.05	90.445443
5.323030	0.05	90.442318
5.323864	0.05	90.425391
5.324697	0.05	90.391276
5.325530	0.05	90.369922
5.326364	0.05	90.348177
5.327197	0.05	90.354557
5.328030	0.05	90.335026
5.328864	0.05	90.311328
5.329697	0.05	90.286458
5.330530	0.05	90.268359
5.331364	0.05	90.276172
5.332197	0.05	90.284766
5.333030	0.05	90.279036
5.333864	0.05	90.259896
5.334697	0.05	90.238281
5.335530	0.05	90.230078
5.336364	0.05	90.221354
5.337197	0.05	90.208464
5.338030	0.05	90.210938
5.338864	0.05	90.204297
5.339697	0.05	90.195573
5.340530	0.05	90.166797
5.341364	0.05	90.140625
5.342197	0.05	90.108464
5.343030	0.05	90.082292
5.343864	0.05	90.069401
5.344697	0.05	90.073307
5.345530	0.05	90.077995
5.346364	0.05	90.066667
5.347197	0.05	90.041667
5.348030	0.05	90.015755
5.348864	0.05	89.997917
5.349697	0.05	89.979948
5.350530	0.05	89.961198
5.351364	0.05	89.932161
5.352197	0.05	89.913151
5.353030	0.05	89.890755
5.353864	0.05	89.866146
5.354697	0.05	89.816797
5.355530	0.05	89.785547
5.356364	0.05	89.759896
5.357197	0.05	89.750391
5.358030	0.05	89.718359
5.358864	0.05	89.701693
5.359697	0.05	89.692057
5.360530	0.05	89.686068
5.361364	0.05	89.681641
5.362197	0.05	89.666406
5.363030	0.05	89.654818
5.363864	0.05	89.633854
5.364697	0.05	89.614844
5.365530	0.05	89.606120
5.366364	0.05	89.599089
5.367197	0.05	89.599479
5.368030	0.05	89.594661
5.368864	0.05	89.599479
5.369697	0.05	89.593620
5.370530	0.05	89.581510
5.371364	0.05	89.566667
5.372197	0.05	89.566146
5.373030	0.05	89.568490
5.373864	0.05	89.569271
5.374697	0.05	89.575000
5.375530	0.05	89.586068
5.376364	0.05	89.608464
5.377197	0.05	89.637500
5.378030	0.05	89.675000
5.378864	0.05	89.690755
5.379697	0.05	89.691146
5.380530	0.05	89.677604
5.381364	0.05	89.665495
5.382197	0.05	89.640755
5.383030	0.05	89.619661
5.383864	0.05	89.604818
5.384697	0.05	89.598958
5.385530	0.05	89.593750
5.386364	0.05	89.586589
5.387197	0.05	89.583854
5.388030	0.05	89.564974
5.388864	0.05	89.550651
5.389697	0.05	89.540495
5.390530	0.05	89.541667
5.391364	0.05	89.553776
5.392197	0.05	89.585938
5.393030	0.05	89.622786
5.393864	0.05	89.643880
5.394697	0.05	89.635938
5.395530	0.05	89.627083
5.396364	0.05	89.613932
5.397197	0.05	89.610807
5.398030	0.05	89.613542
5.398864	0.05	89.619531
5.399697	0.05	89.621094
5.400530	0.05	89.625521
5.401364	0.05	89.631510
5.402197	0.05	89.627344
5.403030	0.05	89.603516
5.403864	0.05	89.571094
5.404697	0.05	89.550911
5.405530	0.05	89.547526
5.406364	0.05	89.551042
5.407197	0.05	89.563411
5.408030	0.05	89.560417
5.408864	0.05	89.572005
5.409697	0.05	89.570833
5.410530	0.05	89.569401
5.411364	0.05	89.552083
5.412197	0.05	89.533594
5.413030	0.05	89.528906
5.413864	0.05	89.523958
5.414697	0.05	89.519922
5.415530	0.05	89.515495
5.416364	0.05	89.518750
5.417197	0.05	89.521354
5.418030	0.05	89.530859
5.418864	0.05	89.530599
5.419697	0.05	89.539583
5.420530	0.05	89.531901
5.421364	0.05	89.511068
5.422197	0.05	89.489583
5.423030	0.05	89.468750
5.423864	0.05	89.475000
5.424697	0.05	89.482682
5.425530	0.05	89.485417
5.426364	0.05	89.480208
5.427197	0.05	89.467448
5.428030	0.05	89.464844
5.428864	0.05	89.461849
5.429697	0.05	89.461198
5.430530	0.05	89.457943
5.431364	0.05	89.466146
5.432197	0.05	89.464583
5.433030	0.05	89.470703
5.433864	0.05	89.459505
5.434697	0.05	89.452214
5.435530	0.05	89.425911
5.436364	0.05	89.409115
5.437197	0.05	89.390234
5.438030	0.05	89.392448
5.438864	0.05	89.383854
5.439697	0.05	89.399349
5.440530	0.05	89.393620
5.441364	0.05	89.398958
5.442197	0.05	89.395313
5.443030	0.05	89.386719
5.443864	0.05	89.368229
5.444697	0.05	89.342057
5.445530	0.05	89.333594
5.446364	0.05	89.329167
5.447197	0.05	89.320313
5.448030	0.05	89.317578
5.448864	0.05	89.318229
5.449697	0.05	89.330859
5.450530	0.05	89.337891
5.451364	0.05	89.327734
5.452197	0.05	89.303906
5.453030	0.05	89.276953
5.453864	0.05	89.283854
5.454697	0.05	89.299479
5.455530	0.05	89.333724
5.456364	0.05	89.327734
5.457197	0.05	89.308724
5.458030	0.05	89.280990
5.458864	0.05	89.275911
5.459697	0.05	89.257943
5.460530	0.05	89.239193
5.461364	0.05	89.218359
5.462197	0.05	89.213281
5.463030	0.05	89.201693
5.463864	0.05	89.191016
5.464697	0.05	89.190365
5.465530	0.05	89.194401
5.466364	0.05	89.192057
5.467197	0.05	89.167448
5.468030	0.05	89.144531
5.468864	0.05	89.128255
5.469697	0.05	89.122266
5.470530	0.05	89.120833
5.471364	0.05	89.117708
5.472197	0.05	89.122786
5.473030	0.05	89.123438
5.473864	0.05	89.113151
5.474697	0.05	89.108724
5.475530	0.05	89.102344
5.476364	0.05	89.097917
5.477197	0.05	89.110938
5.478030	0.05	89.110286
5.478864	0.05	89.105339
5.479697	0.05	89.079167
5.480530	0.05	89.063932
5.481364	0.05	89.055729
5.482197	0.05	89.050521
5.483030	0.05	89.050260
5.483864	0.05	89.060807
5.484697	0.05	89.048698
5.485530	0.05	89.029427
5.486364	0.05	88.999870
5.487197	0.05	88.980729
5.488030	0.05	88.973958
5.488864	0.05	88.984766
5.489697	0.05	89.003646
5.490530	0.05	89.011198
5.491364	0.05	89.019141
5.492197	0.05	89.019922
5.493030	0.05	89.017969
5.493864	0.05	89.012370
5.494697	0.05	89.019141
5.495530	0.05	89.021615
5.496364	0.05	89.012891
5.497197	0.05	89.000781
5.498030	0.05	89.016406
5.498864	0.05	89.043750
5.499697	0.05	89.066276
5.500530	0.05	89.057943
5.501364	0.05	89.043750
5.502197	0.05	89.036068
5.503030	0.05	89.044531
5.503864	0.05	89.048177
5.504697	0.05	89.048177
5.505530	0.05	89.039323
5.506364	0.05	89.050260
5.507197	0.05	89.054427
5.508030	0.05	89.064193
5.508864	0.05	89.050391
5.509697	0.05	89.043490
5.510530	0.05	89.038151
5.511364	0.05	89.015625
5.512197	0.05	88.986198
5.513030	0.05	88.965234
5.513864	0.05	88.970964
5.514697	0.05	88.972266
5.515530	0.05	88.966276
5.516364	0.05	88.944010
5.517197	0.05	88.916146
5.518030	0.05	88.884375
5.518864	0.05	88.862370
5.519697	0.05	88.852344
5.520530	0.05	88.844010
5.521364	0.05	88.833333
5.522197	0.05	88.819141
5.523030	0.05	88.788542
5.523864	0.05	88.756250
5.524697	0.05	88.735547
5.525530	0.05	88.739453
5.526364	0.05	88.728516
5.527197	0.05	88.700521
5.528030	0.05	88.678255
5.528864	0.05	88.682161
5.529697	0.05	88.682682
5.530530	0.05	88.659635
5.531364	0.05	88.620964
5.532197	0.05	88.605469
5.533030	0.05	88.610417
5.533864	0.05	88.621224
5.534697	0.05	88.629036
5.535530	0.05	88.611849
5.536364	0.05	88.591406
5.537197	0.05	88.540104
5.538030	0.05	88.490885
5.538864	0.05	88.471224
5.539697	0.05	88.455729
5.540530	0.05	88.443229
5.541364	0.05	88.419271
5.542197	0.05	88.413151
5.543030	0.05	88.404818
5.543864	0.05	88.386979
5.544697	0.05	88.384766
5.545530	0.05	88.397917
5.546364	0.05	88.404297
5.547197	0.05	88.386849
5.548030	0.05	88.352734
5.548864	0.05	88.324089
5.549697	0.05	88.303125
5.550530	0.05	88.300391
5.551364	0.05	88.306510
5.552197	0.05	88.309115
5.553030	0.05	88.298177
5.553864	0.05	88.276172
5.554697	0.05	88.273177
5.555530	0.05	88.308073
5.556364	0.05	88.341406
5.557197	0.05	88.361719
5.558030	0.05	88.350651
5.558864	0.05	88.339583
5.559697	0.05	88.331901
5.560530	0.05	88.321224
