File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/677.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	PHB 10ug/mL
Injection Number	34
Position	2
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Calibration Standard
Status	Finished
Injection Date	3/10/2023
Injection Time	5:08:57 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000114
Time Max. (min)	8.022614
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.505339
Signal Max.	64,955.890234
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
4.953447	0.05	255.885026
4.954280	0.05	255.849219
4.955114	0.05	255.845833
4.955947	0.05	255.816797
4.956780	0.05	255.751953
4.957614	0.05	255.703385
4.958447	0.05	255.682552
4.959280	0.05	255.689844
4.960114	0.05	255.702083
4.960947	0.05	255.641536
4.961780	0.05	255.543880
4.962614	0.05	255.429557
4.963447	0.05	255.366536
4.964280	0.05	255.286719
4.965114	0.05	255.213411
4.965947	0.05	255.145052
4.966780	0.05	255.137370
4.967614	0.05	255.135547
4.968447	0.05	255.090104
4.969280	0.05	255.016797
4.970114	0.05	254.923047
4.970947	0.05	254.865234
4.971780	0.05	254.821745
4.972614	0.05	254.779297
4.973447	0.05	254.711328
4.974280	0.05	254.642708
4.975114	0.05	254.651953
4.975947	0.05	254.681380
4.976780	0.05	254.686979
4.977614	0.05	254.630469
4.978447	0.05	254.593359
4.979280	0.05	254.615625
4.980114	0.05	254.635286
4.980947	0.05	254.617578
4.981780	0.05	254.584766
4.982614	0.05	254.544531
4.983447	0.05	254.524219
4.984280	0.05	254.464323
4.985114	0.05	254.411979
4.985947	0.05	254.380078
4.986780	0.05	254.345443
4.987614	0.05	254.313151
4.988447	0.05	254.268229
4.989280	0.05	254.215885
4.990114	0.05	254.147656
4.990947	0.05	254.102995
4.991780	0.05	254.082682
4.992614	0.05	254.051432
4.993447	0.05	254.005599
4.994280	0.05	253.954818
4.995114	0.05	253.921484
4.995947	0.05	253.853516
4.996780	0.05	253.766667
4.997614	0.05	253.688281
4.998447	0.05	253.618099
4.999280	0.05	253.551302
5.000114	0.05	253.472266
5.000947	0.05	253.429167
5.001780	0.05	253.416276
5.002614	0.05	253.424219
5.003447	0.05	253.401432
5.004280	0.05	253.361979
5.005114	0.05	253.298958
5.005947	0.05	253.277865
5.006780	0.05	253.273828
5.007614	0.05	253.254297
5.008447	0.05	253.225521
5.009280	0.05	253.210677
5.010114	0.05	253.226172
5.010947	0.05	253.217448
5.011780	0.05	253.206771
5.012614	0.05	253.202604
5.013447	0.05	253.189974
5.014280	0.05	253.150521
5.015114	0.05	253.112630
5.015947	0.05	253.096615
5.016780	0.05	253.091667
5.017614	0.05	253.094922
5.018447	0.05	253.094661
5.019280	0.05	253.113542
5.020114	0.05	253.092708
5.020947	0.05	253.069792
5.021780	0.05	253.024609
5.022614	0.05	253.007552
5.023447	0.05	252.986849
5.024280	0.05	252.981901
5.025114	0.05	252.956510
5.025947	0.05	252.949089
5.026780	0.05	252.925391
5.027614	0.05	252.914583
5.028447	0.05	252.904688
5.029280	0.05	252.879167
5.030114	0.05	252.810156
5.030947	0.05	252.692839
5.031780	0.05	252.595313
5.032614	0.05	252.549740
5.033447	0.05	252.516797
5.034280	0.05	252.433073
5.035114	0.05	252.338542
5.035947	0.05	252.299349
5.036780	0.05	252.309245
5.037614	0.05	252.326302
5.038447	0.05	252.297266
5.039280	0.05	252.247786
5.040114	0.05	252.144531
5.040947	0.05	252.018880
5.041780	0.05	251.902734
5.042614	0.05	251.828516
5.043447	0.05	251.784245
5.044280	0.05	251.750000
5.045114	0.05	251.729688
5.045947	0.05	251.696745
5.046780	0.05	251.677214
5.047614	0.05	251.656380
5.048447	0.05	251.629818
5.049280	0.05	251.580078
5.050114	0.05	251.545052
5.050947	0.05	251.516276
5.051780	0.05	251.480990
5.052614	0.05	251.427474
5.053447	0.05	251.394010
5.054280	0.05	251.384896
5.055114	0.05	251.361328
5.055947	0.05	251.314714
5.056780	0.05	251.285417
5.057614	0.05	251.272786
5.058447	0.05	251.266927
5.059280	0.05	251.247526
5.060114	0.05	251.179036
5.060947	0.05	251.102214
5.061780	0.05	251.030859
5.062614	0.05	250.988542
5.063447	0.05	250.976693
5.064280	0.05	250.960026
5.065114	0.05	250.928906
5.065947	0.05	250.881510
5.066780	0.05	250.808854
5.067614	0.05	250.758073
5.068447	0.05	250.720703
5.069280	0.05	250.668750
5.070114	0.05	250.611328
5.070947	0.05	250.516276
5.071780	0.05	250.449609
5.072614	0.05	250.372917
5.073447	0.05	250.317448
5.074280	0.05	250.271354
5.075114	0.05	250.230469
5.075947	0.05	250.163672
5.076780	0.05	250.095182
5.077614	0.05	250.019531
5.078447	0.05	249.975521
5.079280	0.05	249.938542
5.080114	0.05	249.892969
5.080947	0.05	249.829167
5.081780	0.05	249.741276
5.082614	0.05	249.700000
5.083447	0.05	249.667578
5.084280	0.05	249.632031
5.085114	0.05	249.568229
5.085947	0.05	249.461719
5.086780	0.05	249.351302
5.087614	0.05	249.275911
5.088447	0.05	249.243620
5.089280	0.05	249.242318
5.090114	0.05	249.233464
5.090947	0.05	249.242839
5.091780	0.05	249.248438
5.092614	0.05	249.239453
5.093447	0.05	249.218750
5.094280	0.05	249.196484
5.095114	0.05	249.164844
5.095947	0.05	249.110286
5.096780	0.05	249.005859
5.097614	0.05	248.852604
5.098447	0.05	248.717969
5.099280	0.05	248.657682
5.100114	0.05	248.697917
5.100947	0.05	248.739323
5.101780	0.05	248.736068
5.102614	0.05	248.715365
5.103447	0.05	248.672786
5.104280	0.05	248.595313
5.105114	0.05	248.452344
5.105947	0.05	248.333464
5.106780	0.05	248.295313
5.107614	0.05	248.309115
5.108447	0.05	248.311719
5.109280	0.05	248.275391
5.110114	0.05	248.258724
5.110947	0.05	248.206380
5.111780	0.05	248.144271
5.112614	0.05	248.036458
5.113447	0.05	247.983594
5.114280	0.05	247.928385
5.115114	0.05	247.895964
5.115947	0.05	247.860417
5.116780	0.05	247.833594
5.117614	0.05	247.782552
5.118447	0.05	247.723177
5.119280	0.05	247.707031
5.120114	0.05	247.691927
5.120947	0.05	247.684115
5.121780	0.05	247.631641
5.122614	0.05	247.618099
5.123447	0.05	247.590755
5.124280	0.05	247.562760
5.125114	0.05	247.525911
5.125947	0.05	247.486458
5.126780	0.05	247.415104
5.127614	0.05	247.324089
5.128447	0.05	247.241536
5.129280	0.05	247.220833
5.130114	0.05	247.176302
5.130947	0.05	247.149479
5.131780	0.05	247.094401
5.132614	0.05	247.079688
5.133447	0.05	247.061719
5.134280	0.05	247.053385
5.135114	0.05	247.026172
5.135947	0.05	246.951693
5.136780	0.05	246.894401
5.137614	0.05	246.856510
5.138447	0.05	246.876563
5.139280	0.05	246.883724
5.140114	0.05	246.856380
5.140947	0.05	246.811328
5.141780	0.05	246.738932
5.142614	0.05	246.676172
5.143447	0.05	246.634766
5.144280	0.05	246.620443
5.145114	0.05	246.581380
5.145947	0.05	246.488802
5.146780	0.05	246.400911
5.147614	0.05	246.346745
5.148447	0.05	246.343750
5.149280	0.05	246.337630
5.150114	0.05	246.318359
5.150947	0.05	246.273047
5.151780	0.05	246.205339
5.152614	0.05	246.148307
5.153447	0.05	246.092318
5.154280	0.05	246.055729
5.155114	0.05	246.038151
5.155947	0.05	246.024609
5.156780	0.05	245.997135
5.157614	0.05	245.934115
5.158447	0.05	245.893099
5.159280	0.05	245.920964
5.160114	0.05	245.966667
5.160947	0.05	245.966016
5.161780	0.05	245.920052
5.162614	0.05	245.877865
5.163447	0.05	245.860677
5.164280	0.05	245.825000
5.165114	0.05	245.762240
5.165947	0.05	245.674609
5.166780	0.05	245.613021
5.167614	0.05	245.590234
5.168447	0.05	245.568490
5.169280	0.05	245.501953
5.170114	0.05	245.430729
5.170947	0.05	245.380078
5.171780	0.05	245.349740
5.172614	0.05	245.334505
5.173447	0.05	245.336979
5.174280	0.05	245.360547
5.175114	0.05	245.371224
5.175947	0.05	245.368229
5.176780	0.05	245.334505
5.177614	0.05	245.296354
5.178447	0.05	245.286198
5.179280	0.05	245.288281
5.180114	0.05	245.256771
5.180947	0.05	245.186198
5.181780	0.05	245.124089
5.182614	0.05	245.088021
5.183447	0.05	245.058724
5.184280	0.05	245.004948
5.185114	0.05	244.939323
5.185947	0.05	244.864974
5.186780	0.05	244.805078
5.187614	0.05	244.760547
5.188447	0.05	244.722786
5.189280	0.05	244.693490
5.190114	0.05	244.649219
5.190947	0.05	244.602734
5.191780	0.05	244.518229
5.192614	0.05	244.462760
5.193447	0.05	244.455729
5.194280	0.05	244.485026
5.195114	0.05	244.505729
5.195947	0.05	244.499870
5.196780	0.05	244.520313
5.197614	0.05	244.541276
5.198447	0.05	244.525130
5.199280	0.05	244.461589
5.200114	0.05	244.366406
5.200947	0.05	244.276953
5.201780	0.05	244.199479
5.202614	0.05	244.131771
5.203447	0.05	244.063802
5.204280	0.05	243.983464
5.205114	0.05	243.912630
5.205947	0.05	243.833333
5.206780	0.05	243.773438
5.207614	0.05	243.702995
5.208447	0.05	243.649740
5.209280	0.05	243.556901
5.210114	0.05	243.450521
5.210947	0.05	243.349609
5.211780	0.05	243.287760
5.212614	0.05	243.235938
5.213447	0.05	243.175911
5.214280	0.05	243.137370
5.215114	0.05	243.151172
5.215947	0.05	243.158464
5.216780	0.05	243.161719
5.217614	0.05	243.139844
5.218447	0.05	243.104036
5.219280	0.05	243.038932
5.220114	0.05	242.984375
5.220947	0.05	242.967318
5.221780	0.05	242.986458
5.222614	0.05	242.974349
5.223447	0.05	242.961719
5.224280	0.05	242.930469
5.225114	0.05	242.883984
5.225947	0.05	242.820052
5.226780	0.05	242.782422
5.227614	0.05	242.795964
5.228447	0.05	242.801823
5.229280	0.05	242.768490
5.230114	0.05	242.726823
5.230947	0.05	242.692708
5.231780	0.05	242.640104
5.232614	0.05	242.566536
5.233447	0.05	242.536198
5.234280	0.05	242.523047
5.235114	0.05	242.523828
5.235947	0.05	242.459896
5.236780	0.05	242.419141
5.237614	0.05	242.389844
5.238447	0.05	242.405469
5.239280	0.05	242.376563
5.240114	0.05	242.327344
5.240947	0.05	242.244922
5.241780	0.05	242.186849
5.242614	0.05	242.118490
5.243447	0.05	242.075260
5.244280	0.05	242.056120
5.245114	0.05	242.037891
5.245947	0.05	242.023438
5.246780	0.05	241.998438
5.247614	0.05	242.000391
5.248447	0.05	241.970182
5.249280	0.05	241.905599
5.250114	0.05	241.847396
5.250947	0.05	241.825911
5.251780	0.05	241.851042
5.252614	0.05	241.865234
5.253447	0.05	241.844271
5.254280	0.05	241.821745
5.255114	0.05	241.820443
5.255947	0.05	241.833724
5.256780	0.05	241.825911
5.257614	0.05	241.814844
5.258447	0.05	241.847396
5.259280	0.05	241.869141
5.260114	0.05	241.844661
5.260947	0.05	241.738151
5.261780	0.05	241.635938
5.262614	0.05	241.573438
5.263447	0.05	241.551302
5.264280	0.05	241.512760
5.265114	0.05	241.478255
5.265947	0.05	241.482813
5.266780	0.05	241.516276
5.267614	0.05	241.505339
5.268447	0.05	241.440365
5.269280	0.05	241.375521
5.270114	0.05	241.351953
5.270947	0.05	241.348438
5.271780	0.05	241.340365
5.272614	0.05	241.326563
5.273447	0.05	241.346094
5.274280	0.05	241.390885
5.275114	0.05	241.404948
5.275947	0.05	241.399219
5.276780	0.05	241.393229
5.277614	0.05	241.396354
5.278447	0.05	241.382552
5.279280	0.05	241.309766
5.280114	0.05	241.244661
5.280947	0.05	241.197786
5.281780	0.05	241.164323
5.282614	0.05	241.131250
5.283447	0.05	241.081641
5.284280	0.05	241.055469
5.285114	0.05	241.026172
5.285947	0.05	241.023828
5.286780	0.05	241.019271
5.287614	0.05	241.016536
5.288447	0.05	240.974349
5.289280	0.05	240.932161
5.290114	0.05	240.901172
5.290947	0.05	240.889323
5.291780	0.05	240.875000
5.292614	0.05	240.842969
5.293447	0.05	240.823438
5.294280	0.05	240.769792
5.295114	0.05	240.693490
5.295947	0.05	240.605990
5.296780	0.05	240.525130
5.297614	0.05	240.471094
5.298447	0.05	240.417188
5.299280	0.05	240.381771
5.300114	0.05	240.303255
5.300947	0.05	240.201823
5.301780	0.05	240.083854
5.302614	0.05	239.988802
5.303447	0.05	239.918490
5.304280	0.05	239.866016
5.305114	0.05	239.857161
5.305947	0.05	239.836458
5.306780	0.05	239.822917
5.307614	0.05	239.793099
5.308447	0.05	239.745182
5.309280	0.05	239.685938
5.310114	0.05	239.604818
5.310947	0.05	239.561198
5.311780	0.05	239.537109
5.312614	0.05	239.531771
5.313447	0.05	239.512370
5.314280	0.05	239.494271
5.315114	0.05	239.469531
5.315947	0.05	239.433724
5.316780	0.05	239.379297
5.317614	0.05	239.307552
5.318447	0.05	239.228125
5.319280	0.05	239.182422
5.320114	0.05	239.153255
5.320947	0.05	239.149349
5.321780	0.05	239.149870
5.322614	0.05	239.131510
5.323447	0.05	239.095052
5.324280	0.05	239.043099
5.325114	0.05	239.043229
5.325947	0.05	239.017448
5.326780	0.05	238.971224
5.327614	0.05	238.887240
5.328447	0.05	238.822526
5.329280	0.05	238.739323
5.330114	0.05	238.649870
5.330947	0.05	238.602604
5.331780	0.05	238.603385
5.332614	0.05	238.645443
5.333447	0.05	238.635938
5.334280	0.05	238.610807
5.335114	0.05	238.555078
5.335947	0.05	238.492708
5.336780	0.05	238.428646
5.337614	0.05	238.383464
5.338447	0.05	238.378125
5.339280	0.05	238.366406
5.340114	0.05	238.368229
5.340947	0.05	238.369661
5.341780	0.05	238.333854
5.342614	0.05	238.248307
5.343447	0.05	238.137370
5.344280	0.05	238.057682
5.345114	0.05	238.029297
5.345947	0.05	238.031641
5.346780	0.05	238.023047
5.347614	0.05	237.955729
5.348447	0.05	237.873307
5.349280	0.05	237.821484
5.350114	0.05	237.803255
5.350947	0.05	237.803906
5.351780	0.05	237.813932
5.352614	0.05	237.853646
5.353447	0.05	237.889063
5.354280	0.05	237.891797
5.355114	0.05	237.831901
5.355947	0.05	237.719661
5.356780	0.05	237.621745
5.357614	0.05	237.573177
5.358447	0.05	237.547135
5.359280	0.05	237.494401
5.360114	0.05	237.427604
5.360947	0.05	237.370703
5.361780	0.05	237.305859
5.362614	0.05	237.244141
5.363447	0.05	237.199870
5.364280	0.05	237.173828
5.365114	0.05	237.132682
5.365947	0.05	237.062630
5.366780	0.05	237.010286
5.367614	0.05	236.968359
5.368447	0.05	236.923828
5.369280	0.05	236.851563
5.370114	0.05	236.769010
5.370947	0.05	236.735417
5.371780	0.05	236.746615
5.372614	0.05	236.752214
5.373447	0.05	236.724870
5.374280	0.05	236.704167
5.375114	0.05	236.659115
5.375947	0.05	236.625130
5.376780	0.05	236.567839
5.377614	0.05	236.564974
5.378447	0.05	236.569010
5.379280	0.05	236.596094
5.380114	0.05	236.579427
5.380947	0.05	236.562760
5.381780	0.05	236.512500
5.382614	0.05	236.494271
5.383447	0.05	236.466406
5.384280	0.05	236.477995
5.385114	0.05	236.494531
5.385947	0.05	236.521094
5.386780	0.05	236.519271
5.387614	0.05	236.504427
5.388447	0.05	236.478906
5.389280	0.05	236.445052
5.390114	0.05	236.420573
5.390947	0.05	236.418750
5.391780	0.05	236.441797
5.392614	0.05	236.458333
5.393447	0.05	236.435807
5.394280	0.05	236.398828
5.395114	0.05	236.359115
5.395947	0.05	236.338281
5.396780	0.05	236.323568
5.397614	0.05	236.329818
5.398447	0.05	236.326823
5.399280	0.05	236.285417
5.400114	0.05	236.191797
5.400947	0.05	236.106641
5.401780	0.05	236.028516
5.402614	0.05	235.985417
5.403447	0.05	235.946224
5.404280	0.05	235.909505
5.405114	0.05	235.873568
5.405947	0.05	235.851302
5.406780	0.05	235.865365
5.407614	0.05	235.856250
5.408447	0.05	235.812109
5.409280	0.05	235.733073
5.410114	0.05	235.693750
5.410947	0.05	235.648568
5.411780	0.05	235.598698
5.412614	0.05	235.536458
5.413447	0.05	235.464714
5.414280	0.05	235.386458
5.415114	0.05	235.330599
5.415947	0.05	235.316406
5.416780	0.05	235.301172
5.417614	0.05	235.233594
5.418447	0.05	235.146354
5.419280	0.05	235.079557
5.420114	0.05	235.016667
5.420947	0.05	234.973047
5.421780	0.05	234.938672
5.422614	0.05	234.907943
5.423447	0.05	234.876302
5.424280	0.05	234.872526
5.425114	0.05	234.892708
5.425947	0.05	234.902344
5.426780	0.05	234.878646
5.427614	0.05	234.835547
5.428447	0.05	234.812500
5.429280	0.05	234.807292
5.430114	0.05	234.803906
5.430947	0.05	234.782813
5.431780	0.05	234.748568
5.432614	0.05	234.753776
5.433447	0.05	234.747526
5.434280	0.05	234.742708
5.435114	0.05	234.699609
5.435947	0.05	234.642057
5.436780	0.05	234.594792
5.437614	0.05	234.547396
5.438447	0.05	234.506380
5.439280	0.05	234.448958
5.440114	0.05	234.400391
5.440947	0.05	234.392318
5.441780	0.05	234.386979
5.442614	0.05	234.393750
5.443447	0.05	234.377214
5.444280	0.05	234.334505
5.445114	0.05	234.297526
5.445947	0.05	234.265755
5.446780	0.05	234.254427
5.447614	0.05	234.232161
5.448447	0.05	234.203646
5.449280	0.05	234.184505
5.450114	0.05	234.140495
5.450947	0.05	234.072656
5.451780	0.05	234.009766
5.452614	0.05	233.982422
5.453447	0.05	233.981771
5.454280	0.05	233.978516
5.455114	0.05	233.938281
5.455947	0.05	233.910156
5.456780	0.05	233.873828
5.457614	0.05	233.826953
5.458447	0.05	233.758984
5.459280	0.05	233.738802
5.460114	0.05	233.764974
5.460947	0.05	233.777083
5.461780	0.05	233.760677
5.462614	0.05	233.741667
5.463447	0.05	233.709245
5.464280	0.05	233.652604
5.465114	0.05	233.588021
5.465947	0.05	233.554818
5.466780	0.05	233.501693
5.467614	0.05	233.443229
5.468447	0.05	233.422656
5.469280	0.05	233.430599
5.470114	0.05	233.435286
5.470947	0.05	233.415885
5.471780	0.05	233.425521
5.472614	0.05	233.455208
5.473447	0.05	233.464844
5.474280	0.05	233.448307
5.475114	0.05	233.379818
5.475947	0.05	233.326823
5.476780	0.05	233.262370
5.477614	0.05	233.239453
5.478447	0.05	233.220833
5.479280	0.05	233.187370
5.480114	0.05	233.126172
5.480947	0.05	233.089844
5.481780	0.05	233.078255
5.482614	0.05	233.066016
5.483447	0.05	233.040625
5.484280	0.05	233.000391
5.485114	0.05	232.961849
5.485947	0.05	232.904427
5.486780	0.05	232.869141
5.487614	0.05	232.880599
5.488447	0.05	232.896484
5.489280	0.05	232.909635
5.490114	0.05	232.903776
5.490947	0.05	232.896224
5.491780	0.05	232.904688
5.492614	0.05	232.896615
5.493447	0.05	232.831771
5.494280	0.05	232.738411
5.495114	0.05	232.641276
5.495947	0.05	232.620443
5.496780	0.05	232.614063
5.497614	0.05	232.594401
5.498447	0.05	232.534766
5.499280	0.05	232.459635
5.500114	0.05	232.436719
5.500947	0.05	232.425260
5.501780	0.05	232.413411
5.502614	0.05	232.399740
5.503447	0.05	232.350781
5.504280	0.05	232.319271
5.505114	0.05	232.277604
5.505947	0.05	232.267448
5.506780	0.05	232.267839
5.507614	0.05	232.245313
5.508447	0.05	232.228255
5.509280	0.05	232.152995
5.510114	0.05	232.072656
5.510947	0.05	231.988411
5.511780	0.05	231.908073
5.512614	0.05	231.810547
5.513447	0.05	231.710807
5.514280	0.05	231.658594
5.515114	0.05	231.661849
5.515947	0.05	231.675000
5.516780	0.05	231.645833
5.517614	0.05	231.601432
5.518447	0.05	231.537760
5.519280	0.05	231.518750
5.520114	0.05	231.486849
5.520947	0.05	231.469271
5.521780	0.05	231.417318
5.522614	0.05	231.347786
5.523447	0.05	231.282161
5.524280	0.05	231.237891
5.525114	0.05	231.211198
5.525947	0.05	231.174349
5.526780	0.05	231.160807
5.527614	0.05	231.186068
5.528447	0.05	231.216146
5.529280	0.05	231.214974
5.530114	0.05	231.147786
5.530947	0.05	231.069141
5.531780	0.05	230.998568
5.532614	0.05	230.957422
5.533447	0.05	230.941146
5.534280	0.05	230.931901
5.535114	0.05	230.933854
5.535947	0.05	230.924089
5.536780	0.05	230.928516
5.537614	0.05	230.930469
5.538447	0.05	230.937760
5.539280	0.05	230.913672
5.540114	0.05	230.858724
5.540947	0.05	230.821484
5.541780	0.05	230.785807
5.542614	0.05	230.752083
5.543447	0.05	230.706380
5.544280	0.05	230.636849
5.545114	0.05	230.593490
5.545947	0.05	230.544792
5.546780	0.05	230.529427
5.547614	0.05	230.492188
5.548447	0.05	230.444401
5.549280	0.05	230.388542
5.550114	0.05	230.390495
5.550947	0.05	230.427214
5.551780	0.05	230.468620
5.552614	0.05	230.462370
5.553447	0.05	230.462891
5.554280	0.05	230.465885
5.555114	0.05	230.457552
5.555947	0.05	230.404427
5.556780	0.05	230.347135
5.557614	0.05	230.328125
5.558447	0.05	230.321615
5.559280	0.05	230.322526
5.560114	0.05	230.274740
5.560947	0.05	230.240234
5.561780	0.05	230.191276
5.562614	0.05	230.143359
5.563447	0.05	230.055729
5.564280	0.05	229.990365
5.565114	0.05	229.967708
5.565947	0.05	229.975781
5.566780	0.05	229.966797
5.567614	0.05	229.936719
5.568447	0.05	229.903906
5.569280	0.05	229.861589
5.570114	0.05	229.825521
5.570947	0.05	229.796615
5.571780	0.05	229.777083
5.572614	0.05	229.774219
5.573447	0.05	229.736589
5.574280	0.05	229.648307
5.575114	0.05	229.547656
5.575947	0.05	229.475651
5.576780	0.05	229.445443
5.577614	0.05	229.428516
5.578447	0.05	229.408203
5.579280	0.05	229.357161
5.580114	0.05	229.243880
5.580947	0.05	229.119010
5.581780	0.05	229.059505
5.582614	0.05	229.027474
5.583447	0.05	228.996615
5.584280	0.05	228.944922
5.585114	0.05	228.904557
5.585947	0.05	228.861328
5.586780	0.05	228.809505
5.587614	0.05	228.761719
5.588447	0.05	228.719401
5.589280	0.05	228.666536
5.590114	0.05	228.608333
5.590947	0.05	228.529297
5.591780	0.05	228.466016
5.592614	0.05	228.411068
5.593447	0.05	228.351172
