File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/908.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Form 3
Injection Number	31
Position	7
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:39:28 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000225
Time Max. (min)	8.022725
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.617708
Signal Max.	63,973.105859
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
2.641892	0.05	56.901563
2.642725	0.05	56.886589
2.643558	0.05	56.911328
2.644392	0.05	56.977734
2.645225	0.05	57.084896
2.646058	0.05	57.191536
2.646892	0.05	57.285026
2.647725	0.05	57.387109
2.648558	0.05	57.501823
2.649392	0.05	57.621224
2.650225	0.05	57.708594
2.651058	0.05	57.754297
2.651892	0.05	57.811719
2.652725	0.05	57.893229
2.653558	0.05	57.995703
2.654392	0.05	58.096615
2.655225	0.05	58.202214
2.656058	0.05	58.307422
2.656892	0.05	58.393880
2.657725	0.05	58.439583
2.658558	0.05	58.492708
2.659392	0.05	58.537630
2.660225	0.05	58.620964
2.661058	0.05	58.738151
2.661892	0.05	58.909505
2.662725	0.05	59.057943
2.663558	0.05	59.179688
2.664392	0.05	59.285938
2.665225	0.05	59.414974
2.666058	0.05	59.507031
2.666892	0.05	59.585156
2.667725	0.05	59.642708
2.668558	0.05	59.711198
2.669392	0.05	59.814974
2.670225	0.05	59.956120
2.671058	0.05	60.155339
2.671892	0.05	60.355859
2.672725	0.05	60.558854
2.673558	0.05	60.730599
2.674392	0.05	60.888932
2.675225	0.05	61.018359
2.676058	0.05	61.159635
2.676892	0.05	61.306250
2.677725	0.05	61.496615
2.678558	0.05	61.693099
2.679392	0.05	61.886849
2.680225	0.05	62.039583
2.681058	0.05	62.159115
2.681892	0.05	62.245703
2.682725	0.05	62.348047
2.683558	0.05	62.480599
2.684392	0.05	62.630469
2.685225	0.05	62.753906
2.686058	0.05	62.878646
2.686892	0.05	63.017188
2.687725	0.05	63.184766
2.688558	0.05	63.334766
2.689392	0.05	63.475260
2.690225	0.05	63.613021
2.691058	0.05	63.738542
2.691892	0.05	63.862760
2.692725	0.05	64.012760
2.693558	0.05	64.179167
2.694392	0.05	64.306250
2.695225	0.05	64.416536
2.696058	0.05	64.535547
2.696892	0.05	64.666406
2.697725	0.05	64.782552
2.698558	0.05	64.873958
2.699392	0.05	64.953255
2.700225	0.05	65.052604
2.701058	0.05	65.138411
2.701892	0.05	65.232161
2.702725	0.05	65.331380
2.703558	0.05	65.457552
2.704392	0.05	65.588672
2.705225	0.05	65.673828
2.706058	0.05	65.766797
2.706892	0.05	65.872917
2.707725	0.05	66.032031
2.708558	0.05	66.182682
2.709392	0.05	66.324609
2.710225	0.05	66.462891
2.711058	0.05	66.621094
2.711892	0.05	66.791667
2.712725	0.05	66.929557
2.713558	0.05	67.051823
2.714392	0.05	67.171615
2.715225	0.05	67.305078
2.716058	0.05	67.452214
2.716892	0.05	67.599870
2.717725	0.05	67.769271
2.718558	0.05	67.957682
2.719392	0.05	68.163021
2.720225	0.05	68.381510
2.721058	0.05	68.618750
2.721892	0.05	68.898828
2.722725	0.05	69.117839
2.723558	0.05	69.319401
2.724392	0.05	69.508854
2.725225	0.05	69.757422
2.726058	0.05	69.994010
2.726892	0.05	70.190365
2.727725	0.05	70.383854
2.728558	0.05	70.590755
2.729392	0.05	70.834245
2.730225	0.05	71.061589
2.731058	0.05	71.304557
2.731892	0.05	71.516406
2.732725	0.05	71.702083
2.733558	0.05	71.839844
2.734392	0.05	71.963542
2.735225	0.05	72.138932
2.736058	0.05	72.352214
2.736892	0.05	72.603646
2.737725	0.05	72.861328
2.738558	0.05	73.077214
2.739392	0.05	73.329167
2.740225	0.05	73.535938
2.741058	0.05	73.762500
2.741892	0.05	73.978385
2.742725	0.05	74.198047
2.743558	0.05	74.416667
2.744392	0.05	74.627344
2.745225	0.05	74.899219
2.746058	0.05	75.209245
2.746892	0.05	75.541536
2.747725	0.05	75.856120
2.748558	0.05	76.145833
2.749392	0.05	76.338542
2.750225	0.05	76.475781
2.751058	0.05	76.581120
2.751892	0.05	76.729167
2.752725	0.05	76.910417
2.753558	0.05	77.111849
2.754392	0.05	77.295313
2.755225	0.05	77.444141
2.756058	0.05	77.600781
2.756892	0.05	77.782552
2.757725	0.05	77.996484
2.758558	0.05	78.226042
2.759392	0.05	78.464974
2.760225	0.05	78.676563
2.761058	0.05	78.845964
2.761892	0.05	79.000000
2.762725	0.05	79.184635
2.763558	0.05	79.453906
2.764392	0.05	79.749349
2.765225	0.05	80.050911
2.766058	0.05	80.301693
2.766892	0.05	80.613802
2.767725	0.05	80.961979
2.768558	0.05	81.318229
2.769392	0.05	81.626172
2.770225	0.05	81.975781
2.771058	0.05	82.345052
2.771892	0.05	82.745182
2.772725	0.05	83.099219
2.773558	0.05	83.407422
2.774392	0.05	83.647656
2.775225	0.05	83.857943
2.776058	0.05	84.064453
2.776892	0.05	84.260026
2.777725	0.05	84.420052
2.778558	0.05	84.581120
2.779392	0.05	84.737370
2.780225	0.05	84.982161
2.781058	0.05	85.326823
2.781892	0.05	85.724349
2.782725	0.05	86.105729
2.783558	0.05	86.500651
2.784392	0.05	86.922396
2.785225	0.05	87.363021
2.786058	0.05	87.728255
2.786892	0.05	88.141406
2.787725	0.05	88.591797
2.788558	0.05	89.058594
2.789392	0.05	89.496224
2.790225	0.05	89.947266
2.791058	0.05	90.488151
2.791892	0.05	91.109896
2.792725	0.05	91.745182
2.793558	0.05	92.399089
2.794392	0.05	92.917839
2.795225	0.05	93.260547
2.796058	0.05	93.371615
2.796892	0.05	93.331380
2.797725	0.05	93.127214
2.798558	0.05	92.843359
2.799392	0.05	92.459245
2.800225	0.05	92.083203
2.801058	0.05	91.756901
2.801892	0.05	91.586589
2.802725	0.05	91.562760
2.803558	0.05	91.579036
2.804392	0.05	91.637891
2.805225	0.05	91.761589
2.806058	0.05	91.952474
2.806892	0.05	92.157292
2.807725	0.05	92.347135
2.808558	0.05	92.587500
2.809392	0.05	92.872135
2.810225	0.05	93.172526
2.811058	0.05	93.473828
2.811892	0.05	93.790625
2.812725	0.05	94.136458
2.813558	0.05	94.485026
2.814392	0.05	94.820703
2.815225	0.05	95.151953
2.816058	0.05	95.425911
2.816892	0.05	95.713281
2.817725	0.05	95.962370
2.818558	0.05	96.154167
2.819392	0.05	96.252083
2.820225	0.05	96.309245
2.821058	0.05	96.416667
2.821892	0.05	96.555339
2.822725	0.05	96.710547
2.823558	0.05	96.847656
2.824392	0.05	96.949219
2.825225	0.05	97.042578
2.826058	0.05	97.194271
2.826892	0.05	97.384505
2.827725	0.05	97.586198
2.828558	0.05	97.758203
2.829392	0.05	97.904167
2.830225	0.05	98.042318
2.831058	0.05	98.137760
2.831892	0.05	98.299479
2.832725	0.05	98.510807
2.833558	0.05	98.767318
2.834392	0.05	99.018359
2.835225	0.05	99.277344
2.836058	0.05	99.524609
2.836892	0.05	99.723568
2.837725	0.05	99.872005
2.838558	0.05	99.997786
2.839392	0.05	100.147005
2.840225	0.05	100.261589
2.841058	0.05	100.347266
2.841892	0.05	100.388932
2.842725	0.05	100.445182
2.843558	0.05	100.572786
2.844392	0.05	100.702865
2.845225	0.05	100.816667
2.846058	0.05	100.848568
2.846892	0.05	100.872135
2.847725	0.05	100.904297
2.848558	0.05	100.968750
2.849392	0.05	101.074089
2.850225	0.05	101.220313
2.851058	0.05	101.367448
2.851892	0.05	101.496224
2.852725	0.05	101.575260
2.853558	0.05	101.645573
2.854392	0.05	101.729167
2.855225	0.05	101.874349
2.856058	0.05	102.050130
2.856892	0.05	102.246615
2.857725	0.05	102.423177
2.858558	0.05	102.548828
2.859392	0.05	102.585417
2.860225	0.05	102.609505
2.861058	0.05	102.684115
2.861892	0.05	102.850651
2.862725	0.05	102.993359
2.863558	0.05	103.108594
2.864392	0.05	103.214714
2.865225	0.05	103.325260
2.866058	0.05	103.471224
2.866892	0.05	103.615365
2.867725	0.05	103.839714
2.868558	0.05	104.087109
2.869392	0.05	104.306771
2.870225	0.05	104.472135
2.871058	0.05	104.623047
2.871892	0.05	104.839844
2.872725	0.05	105.042969
2.873558	0.05	105.207161
2.874392	0.05	105.311198
2.875225	0.05	105.451693
2.876058	0.05	105.627865
2.876892	0.05	105.858333
2.877725	0.05	106.062109
2.878558	0.05	106.291146
2.879392	0.05	106.498307
2.880225	0.05	106.731510
2.881058	0.05	106.966276
2.881892	0.05	107.216016
2.882725	0.05	107.524479
2.883558	0.05	107.848698
2.884392	0.05	108.147526
2.885225	0.05	108.389974
2.886058	0.05	108.594010
2.886892	0.05	108.788151
2.887725	0.05	108.985417
2.888558	0.05	109.153646
2.889392	0.05	109.358333
2.890225	0.05	109.529948
2.891058	0.05	109.750260
2.891892	0.05	109.973828
2.892725	0.05	110.216536
2.893558	0.05	110.441927
2.894392	0.05	110.630599
2.895225	0.05	110.815755
2.896058	0.05	110.979818
2.896892	0.05	111.177474
2.897725	0.05	111.393359
2.898558	0.05	111.654818
2.899392	0.05	111.897266
2.900225	0.05	112.093880
2.901058	0.05	112.241276
2.901892	0.05	112.422135
2.902725	0.05	112.692318
2.903558	0.05	112.995573
2.904392	0.05	113.249479
2.905225	0.05	113.451693
2.906058	0.05	113.553516
2.906892	0.05	113.651302
2.907725	0.05	113.729167
2.908558	0.05	113.837630
2.909392	0.05	113.916276
2.910225	0.05	113.987370
2.911058	0.05	114.051563
2.911892	0.05	114.151432
2.912725	0.05	114.202734
2.913558	0.05	114.342839
2.914392	0.05	114.492839
2.915225	0.05	114.623047
2.916058	0.05	114.692188
2.916892	0.05	114.750781
2.917725	0.05	114.837891
2.918558	0.05	114.946615
2.919392	0.05	114.997396
2.920225	0.05	115.114844
2.921058	0.05	115.221354
2.921892	0.05	115.362760
2.922725	0.05	115.501693
2.923558	0.05	115.645573
2.924392	0.05	115.765104
2.925225	0.05	115.860547
2.926058	0.05	115.923568
2.926892	0.05	116.030990
2.927725	0.05	116.188932
2.928558	0.05	116.388021
2.929392	0.05	116.546094
2.930225	0.05	116.614323
2.931058	0.05	116.634766
2.931892	0.05	116.701693
2.932725	0.05	116.834245
2.933558	0.05	116.978906
2.934392	0.05	117.118229
2.935225	0.05	117.222005
2.936058	0.05	117.324479
2.936892	0.05	117.411328
2.937725	0.05	117.491797
2.938558	0.05	117.532682
2.939392	0.05	117.534115
2.940225	0.05	117.560026
2.941058	0.05	117.665365
2.941892	0.05	117.832682
2.942725	0.05	118.053516
2.943558	0.05	118.261719
2.944392	0.05	118.398307
2.945225	0.05	118.505078
2.946058	0.05	118.558073
2.946892	0.05	118.626172
2.947725	0.05	118.645052
2.948558	0.05	118.699609
2.949392	0.05	118.769661
2.950225	0.05	118.806250
2.951058	0.05	118.819401
2.951892	0.05	118.852734
2.952725	0.05	118.930990
2.953558	0.05	119.046354
2.954392	0.05	119.139844
2.955225	0.05	119.222917
2.956058	0.05	119.285286
2.956892	0.05	119.333333
2.957725	0.05	119.380208
2.958558	0.05	119.447396
2.959392	0.05	119.564453
2.960225	0.05	119.744271
2.961058	0.05	119.935677
2.961892	0.05	120.074349
2.962725	0.05	120.150130
2.963558	0.05	120.210156
2.964392	0.05	120.277865
2.965225	0.05	120.365885
2.966058	0.05	120.420833
2.966892	0.05	120.458464
2.967725	0.05	120.489974
2.968558	0.05	120.516406
2.969392	0.05	120.559896
2.970225	0.05	120.563542
2.971058	0.05	120.564453
2.971892	0.05	120.551432
2.972725	0.05	120.560156
2.973558	0.05	120.619531
2.974392	0.05	120.730729
2.975225	0.05	120.841927
2.976058	0.05	120.937240
2.976892	0.05	121.029427
2.977725	0.05	121.115885
2.978558	0.05	121.153125
2.979392	0.05	121.174479
2.980225	0.05	121.209375
2.981058	0.05	121.285156
2.981892	0.05	121.388672
2.982725	0.05	121.466276
2.983558	0.05	121.569792
2.984392	0.05	121.699609
2.985225	0.05	121.800651
2.986058	0.05	121.843229
2.986892	0.05	121.852865
2.987725	0.05	121.911068
2.988558	0.05	122.014974
2.989392	0.05	122.071615
2.990225	0.05	122.140104
2.991058	0.05	122.208333
2.991892	0.05	122.314063
2.992725	0.05	122.438932
2.993558	0.05	122.589583
2.994392	0.05	122.688802
2.995225	0.05	122.760417
2.996058	0.05	122.820313
2.996892	0.05	122.923177
2.997725	0.05	123.030990
2.998558	0.05	123.111328
2.999392	0.05	123.213932
3.000225	0.05	123.286849
3.001058	0.05	123.310286
3.001892	0.05	123.320964
3.002725	0.05	123.345833
3.003558	0.05	123.444531
3.004392	0.05	123.542839
3.005225	0.05	123.656901
3.006058	0.05	123.780729
3.006892	0.05	123.918099
3.007725	0.05	124.006510
3.008558	0.05	124.064844
3.009392	0.05	124.138542
3.010225	0.05	124.293099
3.011058	0.05	124.500260
3.011892	0.05	124.668620
3.012725	0.05	124.857552
3.013558	0.05	125.040104
3.014392	0.05	125.192708
3.015225	0.05	125.290625
3.016058	0.05	125.400521
3.016892	0.05	125.591667
3.017725	0.05	125.781901
3.018558	0.05	125.946484
3.019392	0.05	126.109245
3.020225	0.05	126.279427
3.021058	0.05	126.427604
3.021892	0.05	126.529948
3.022725	0.05	126.651302
3.023558	0.05	126.760417
3.024392	0.05	126.857161
3.025225	0.05	126.921094
3.026058	0.05	127.015885
3.026892	0.05	127.126823
3.027725	0.05	127.254167
3.028558	0.05	127.354948
3.029392	0.05	127.441276
3.030225	0.05	127.558073
3.031058	0.05	127.745313
3.031892	0.05	127.958073
3.032725	0.05	128.124609
3.033558	0.05	128.270443
3.034392	0.05	128.407161
3.035225	0.05	128.565234
3.036058	0.05	128.718880
3.036892	0.05	128.871354
3.037725	0.05	128.989193
3.038558	0.05	129.083073
3.039392	0.05	129.202344
3.040225	0.05	129.360156
3.041058	0.05	129.518229
3.041892	0.05	129.685286
3.042725	0.05	129.836719
3.043558	0.05	129.935026
3.044392	0.05	129.987370
3.045225	0.05	130.028776
3.046058	0.05	130.114844
3.046892	0.05	130.275260
3.047725	0.05	130.452995
3.048558	0.05	130.583724
3.049392	0.05	130.646354
3.050225	0.05	130.706120
3.051058	0.05	130.798438
3.051892	0.05	130.834896
3.052725	0.05	130.847526
3.053558	0.05	130.875391
3.054392	0.05	130.933073
3.055225	0.05	130.981510
3.056058	0.05	131.017188
3.056892	0.05	131.126172
3.057725	0.05	131.243359
3.058558	0.05	131.314193
3.059392	0.05	131.297396
3.060225	0.05	131.337630
3.061058	0.05	131.389323
3.061892	0.05	131.421354
3.062725	0.05	131.388411
3.063558	0.05	131.410156
3.064392	0.05	131.478516
3.065225	0.05	131.555469
3.066058	0.05	131.626693
3.066892	0.05	131.671875
3.067725	0.05	131.751042
3.068558	0.05	131.828776
3.069392	0.05	131.942578
3.070225	0.05	132.058073
3.071058	0.05	132.125260
3.071892	0.05	132.190755
3.072725	0.05	132.253776
3.073558	0.05	132.331120
3.074392	0.05	132.410677
3.075225	0.05	132.436068
3.076058	0.05	132.434375
3.076892	0.05	132.447917
3.077725	0.05	132.532422
3.078558	0.05	132.669010
3.079392	0.05	132.745573
3.080225	0.05	132.791276
3.081058	0.05	132.835156
3.081892	0.05	132.948828
3.082725	0.05	133.096745
3.083558	0.05	133.221224
3.084392	0.05	133.303776
3.085225	0.05	133.339714
3.086058	0.05	133.386458
3.086892	0.05	133.480729
3.087725	0.05	133.617448
3.088558	0.05	133.748828
3.089392	0.05	133.840365
3.090225	0.05	133.864974
3.091058	0.05	133.918620
3.091892	0.05	134.027995
3.092725	0.05	134.186589
3.093558	0.05	134.384505
3.094392	0.05	134.611589
3.095225	0.05	134.897005
3.096058	0.05	135.265755
3.096892	0.05	135.750000
3.097725	0.05	136.358854
3.098558	0.05	137.058984
3.099392	0.05	137.873828
3.100225	0.05	138.831510
3.101058	0.05	139.837630
3.101892	0.05	140.757813
3.102725	0.05	141.479427
3.103558	0.05	142.031250
3.104392	0.05	142.340365
3.105225	0.05	142.363672
3.106058	0.05	142.067578
3.106892	0.05	141.544922
3.107725	0.05	140.897526
3.108558	0.05	140.179557
3.109392	0.05	139.435286
3.110225	0.05	138.719792
3.111058	0.05	138.095182
3.111892	0.05	137.634766
3.112725	0.05	137.325911
3.113558	0.05	137.119661
3.114392	0.05	136.983073
3.115225	0.05	136.911979
3.116058	0.05	136.879557
3.116892	0.05	136.856250
3.117725	0.05	136.837630
3.118558	0.05	136.889844
3.119392	0.05	136.982161
3.120225	0.05	137.109115
3.121058	0.05	137.245443
3.121892	0.05	137.385026
3.122725	0.05	137.442839
3.123558	0.05	137.444531
3.124392	0.05	137.449870
3.125225	0.05	137.525521
3.126058	0.05	137.607161
3.126892	0.05	137.680078
3.127725	0.05	137.742578
3.128558	0.05	137.804948
3.129392	0.05	137.830729
3.130225	0.05	137.842969
3.131058	0.05	137.881901
3.131892	0.05	138.011458
3.132725	0.05	138.220052
3.133558	0.05	138.435156
3.134392	0.05	138.640104
3.135225	0.05	138.804036
3.136058	0.05	138.969271
3.136892	0.05	139.128125
3.137725	0.05	139.321484
3.138558	0.05	139.522786
3.139392	0.05	139.708724
3.140225	0.05	139.906120
3.141058	0.05	140.123828
3.141892	0.05	140.334115
3.142725	0.05	140.510807
3.143558	0.05	140.656641
3.144392	0.05	140.806771
3.145225	0.05	140.939844
3.146058	0.05	141.055990
3.146892	0.05	141.123307
3.147725	0.05	141.129818
3.148558	0.05	141.130729
3.149392	0.05	141.144401
3.150225	0.05	141.163542
3.151058	0.05	141.195182
3.151892	0.05	141.167188
3.152725	0.05	141.150000
3.153558	0.05	141.094271
3.154392	0.05	141.115234
3.155225	0.05	141.117448
3.156058	0.05	141.147396
3.156892	0.05	141.162630
3.157725	0.05	141.226563
3.158558	0.05	141.301172
3.159392	0.05	141.369661
3.160225	0.05	141.449349
3.161058	0.05	141.577604
3.161892	0.05	141.688281
3.162725	0.05	141.727865
3.163558	0.05	141.700521
3.164392	0.05	141.660677
3.165225	0.05	141.678255
3.166058	0.05	141.734505
3.166892	0.05	141.812891
3.167725	0.05	141.884635
3.168558	0.05	141.980469
3.169392	0.05	142.092057
3.170225	0.05	142.184115
3.171058	0.05	142.230599
3.171892	0.05	142.269792
3.172725	0.05	142.361979
3.173558	0.05	142.476953
3.174392	0.05	142.622266
3.175225	0.05	142.725000
3.176058	0.05	142.805208
3.176892	0.05	142.878776
3.177725	0.05	142.968359
3.178558	0.05	143.094922
3.179392	0.05	143.248698
3.180225	0.05	143.466927
3.181058	0.05	143.734245
3.181892	0.05	144.054948
3.182725	0.05	144.396354
3.183558	0.05	144.720313
3.184392	0.05	145.035938
3.185225	0.05	145.363021
3.186058	0.05	145.720443
3.186892	0.05	146.052083
3.187725	0.05	146.378385
3.188558	0.05	146.667318
3.189392	0.05	146.979818
3.190225	0.05	147.237630
3.191058	0.05	147.451823
3.191892	0.05	147.635417
3.192725	0.05	147.807031
3.193558	0.05	147.969010
3.194392	0.05	148.050130
3.195225	0.05	148.081120
3.196058	0.05	148.047135
3.196892	0.05	147.937109
3.197725	0.05	147.787760
3.198558	0.05	147.588151
3.199392	0.05	147.413672
3.200225	0.05	147.217318
3.201058	0.05	147.049349
3.201892	0.05	146.927604
3.202725	0.05	146.879036
3.203558	0.05	146.895182
3.204392	0.05	146.926563
3.205225	0.05	146.949479
3.206058	0.05	146.999349
3.206892	0.05	147.091016
3.207725	0.05	147.253255
3.208558	0.05	147.392969
3.209392	0.05	147.509115
3.210225	0.05	147.549740
3.211058	0.05	147.612370
3.211892	0.05	147.731771
3.212725	0.05	147.872005
3.213558	0.05	147.985156
3.214392	0.05	148.070703
3.215225	0.05	148.181771
3.216058	0.05	148.318229
3.216892	0.05	148.386458
3.217725	0.05	148.417448
3.218558	0.05	148.388672
3.219392	0.05	148.364974
3.220225	0.05	148.372135
3.221058	0.05	148.408073
3.221892	0.05	148.472396
3.222725	0.05	148.543099
3.223558	0.05	148.573958
3.224392	0.05	148.583984
3.225225	0.05	148.541927
3.226058	0.05	148.520833
3.226892	0.05	148.476953
3.227725	0.05	148.451302
3.228558	0.05	148.493750
3.229392	0.05	148.549089
3.230225	0.05	148.628385
3.231058	0.05	148.692969
3.231892	0.05	148.769401
3.232725	0.05	148.836458
3.233558	0.05	148.854036
3.234392	0.05	148.874089
3.235225	0.05	148.904167
3.236058	0.05	148.951823
3.236892	0.05	148.985286
3.237725	0.05	148.990885
3.238558	0.05	148.975651
3.239392	0.05	148.960026
3.240225	0.05	148.947135
3.241058	0.05	148.963411
3.241892	0.05	149.046354
3.242725	0.05	149.131380
3.243558	0.05	149.214453
3.244392	0.05	149.247656
3.245225	0.05	149.252214
3.246058	0.05	149.255729
3.246892	0.05	149.291406
3.247725	0.05	149.335547
3.248558	0.05	149.348698
3.249392	0.05	149.327734
3.250225	0.05	149.331641
3.251058	0.05	149.369271
3.251892	0.05	149.367708
3.252725	0.05	149.346615
3.253558	0.05	149.292839
3.254392	0.05	149.260417
3.255225	0.05	149.254688
3.256058	0.05	149.318359
3.256892	0.05	149.409505
3.257725	0.05	149.456250
3.258558	0.05	149.435807
3.259392	0.05	149.396094
3.260225	0.05	149.372266
3.261058	0.05	149.373958
3.261892	0.05	149.375260
3.262725	0.05	149.349219
3.263558	0.05	149.298958
3.264392	0.05	149.288542
3.265225	0.05	149.307031
3.266058	0.05	149.348438
3.266892	0.05	149.352734
3.267725	0.05	149.351823
3.268558	0.05	149.350521
3.269392	0.05	149.399740
3.270225	0.05	149.449870
3.271058	0.05	149.462500
3.271892	0.05	149.381771
3.272725	0.05	149.270182
3.273558	0.05	149.185156
3.274392	0.05	149.176693
3.275225	0.05	149.228125
3.276058	0.05	149.302474
3.276892	0.05	149.371224
3.277725	0.05	149.422656
3.278558	0.05	149.469792
3.279392	0.05	149.495833
3.280225	0.05	149.513151
3.281058	0.05	149.482943
3.281892	0.05	149.466276
3.282725	0.05	149.471094
3.283558	0.05	149.537760
3.284392	0.05	149.586198
3.285225	0.05	149.584766
3.286058	0.05	149.513151
3.286892	0.05	149.419661
3.287725	0.05	149.371354
3.288558	0.05	149.381771
3.289392	0.05	149.447917
3.290225	0.05	149.542188
3.291058	0.05	149.651693
3.291892	0.05	149.736719
3.292725	0.05	149.784115
3.293558	0.05	149.798828
3.294392	0.05	149.814063
3.295225	0.05	149.823958
3.296058	0.05	149.823047
3.296892	0.05	149.822266
3.297725	0.05	149.835156
3.298558	0.05	149.895313
3.299392	0.05	149.983203
3.300225	0.05	150.047005
3.301058	0.05	150.033724
3.301892	0.05	149.984635
3.302725	0.05	149.965104
3.303558	0.05	149.983464
3.304392	0.05	149.982943
3.305225	0.05	149.923698
3.306058	0.05	149.857813
3.306892	0.05	149.800521
3.307725	0.05	149.784115
3.308558	0.05	149.750391
3.309392	0.05	149.711458
3.310225	0.05	149.679036
3.311058	0.05	149.679297
3.311892	0.05	149.722917
3.312725	0.05	149.728646
3.313558	0.05	149.718750
3.314392	0.05	149.698177
3.315225	0.05	149.722266
3.316058	0.05	149.803646
3.316892	0.05	149.877604
3.317725	0.05	149.950781
3.318558	0.05	149.994401
